,country,year,sex,age,suicides_no,population
16264,Mauritius,1991,female,75+ years,0,11500
16265,Mauritius,1991,male,5-14 years,0,103900
16266,Mauritius,1992,male,75+ years,3,6600
16267,Mauritius,1992,male,35-54 years,47,118800
16268,Mauritius,1992,male,25-34 years,24,101400
16269,Mauritius,1992,male,15-24 years,17,96800
16270,Mauritius,1992,male,55-74 years,8,48000
16271,Mauritius,1992,female,15-24 years,13,93200
16272,Mauritius,1992,female,35-54 years,14,118500
16273,Mauritius,1992,female,25-34 years,11,96800
16274,Mauritius,1992,female,75+ years,1,11800
16275,Mauritius,1992,female,55-74 years,3,54700
16276,Mauritius,1992,female,5-14 years,4,99300
16277,Mauritius,1992,male,5-14 years,1,102400
16278,Mauritius,1993,male,75+ years,2,6800
16279,Mauritius,1993,male,25-34 years,30,102500
16280,Mauritius,1993,male,35-54 years,33,123400
16281,Mauritius,1993,male,55-74 years,13,48700
16282,Mauritius,1993,female,15-24 years,16,93500
16283,Mauritius,1993,female,25-34 years,16,97000
16284,Mauritius,1993,male,15-24 years,13,97500
16285,Mauritius,1993,female,35-54 years,8,122700
16286,Mauritius,1993,female,55-74 years,3,55600
16287,Mauritius,1993,female,5-14 years,2,97600
16288,Mauritius,1993,male,5-14 years,2,100800
16289,Mauritius,1993,female,75+ years,0,12200
16290,Mauritius,1994,male,25-34 years,41,102600
16291,Mauritius,1994,male,15-24 years,25,99500
16292,Mauritius,1994,male,55-74 years,12,49100
16293,Mauritius,1994,male,35-54 years,28,128600
16294,Mauritius,1994,male,75+ years,1,7000
16295,Mauritius,1994,female,15-24 years,9,96100
16296,Mauritius,1994,female,25-34 years,8,97100
16297,Mauritius,1994,female,75+ years,1,12400
16298,Mauritius,1994,female,35-54 years,3,127900
16299,Mauritius,1994,female,5-14 years,1,96300
16300,Mauritius,1994,female,55-74 years,0,56700
16301,Mauritius,1994,male,5-14 years,0,99500
16302,Mauritius,1995,male,35-54 years,49,133300
16303,Mauritius,1995,male,25-34 years,34,101700
16304,Mauritius,1995,male,75+ years,2,7200
16305,Mauritius,1995,male,55-74 years,13,49900
16306,Mauritius,1995,male,15-24 years,16,101000
16307,Mauritius,1995,female,15-24 years,11,97900
16308,Mauritius,1995,female,55-74 years,6,57800
16309,Mauritius,1995,female,75+ years,1,12800
16310,Mauritius,1995,female,35-54 years,8,132400
16311,Mauritius,1995,female,25-34 years,4,95700
16312,Mauritius,1995,female,5-14 years,2,94400
16313,Mauritius,1995,male,5-14 years,1,97800
16314,Mauritius,1996,male,25-34 years,33,100700
16315,Mauritius,1996,male,55-74 years,16,50200
16316,Mauritius,1996,male,35-54 years,41,138600
16317,Mauritius,1996,male,15-24 years,27,103000
16318,Mauritius,1996,female,25-34 years,12,94900
16319,Mauritius,1996,female,55-74 years,6,58500
16320,Mauritius,1996,female,15-24 years,8,100000
16321,Mauritius,1996,female,75+ years,1,13200
16322,Mauritius,1996,female,35-54 years,7,137300
16323,Mauritius,1996,female,5-14 years,2,93900
16324,Mauritius,1996,male,5-14 years,0,97200
16325,Mauritius,1996,male,75+ years,0,7500
16326,Mauritius,1997,male,35-54 years,40,144500
16327,Mauritius,1997,male,25-34 years,27,100000
16328,Mauritius,1997,male,75+ years,2,7800
16329,Mauritius,1997,male,55-74 years,11,50600
16330,Mauritius,1997,male,15-24 years,21,104800
16331,Mauritius,1997,female,15-24 years,6,101800
16332,Mauritius,1997,female,55-74 years,3,59300
16333,Mauritius,1997,female,25-34 years,4,94100
16334,Mauritius,1997,female,35-54 years,6,143100
16335,Mauritius,1997,female,5-14 years,1,94100
16336,Mauritius,1997,male,5-14 years,1,97900
16337,Mauritius,1997,female,75+ years,0,13700
16338,Mauritius,1998,male,25-34 years,35,98200
16339,Mauritius,1998,male,35-54 years,46,150700
16340,Mauritius,1998,male,55-74 years,11,50700
16341,Mauritius,1998,male,15-24 years,20,105800
16342,Mauritius,1998,female,25-34 years,16,92200
16343,Mauritius,1998,female,15-24 years,15,103000
16344,Mauritius,1998,female,75+ years,1,14200
16345,Mauritius,1998,female,35-54 years,8,148800
16346,Mauritius,1998,male,5-14 years,2,99000
16347,Mauritius,1998,female,55-74 years,1,60100
16348,Mauritius,1998,female,5-14 years,0,95400
16349,Mauritius,1998,male,75+ years,0,8200
16350,Mauritius,1999,male,25-34 years,41,97800
16351,Mauritius,1999,male,35-54 years,57,156300
16352,Mauritius,1999,male,75+ years,3,8700
16353,Mauritius,1999,female,25-34 years,17,92200
16354,Mauritius,1999,female,15-24 years,18,102900
16355,Mauritius,1999,male,15-24 years,13,105600
16356,Mauritius,1999,female,35-54 years,17,154100
16357,Mauritius,1999,male,55-74 years,5,51800
16358,Mauritius,1999,female,55-74 years,2,61600
16359,Mauritius,1999,male,5-14 years,1,100000
16360,Mauritius,1999,female,5-14 years,0,96600
16361,Mauritius,1999,female,75+ years,0,14800
16362,Mauritius,2000,male,25-34 years,28,94136
16363,Mauritius,2000,male,35-54 years,40,160762
16364,Mauritius,2000,male,15-24 years,25,102779
16365,Mauritius,2000,male,55-74 years,13,54106
16366,Mauritius,2000,female,15-24 years,11,102131
16367,Mauritius,2000,male,75+ years,1,9735
16368,Mauritius,2000,female,25-34 years,9,93975
16369,Mauritius,2000,female,35-54 years,9,159364
16370,Mauritius,2000,female,55-74 years,1,63460
16371,Mauritius,2000,female,5-14 years,0,98361
16372,Mauritius,2000,female,75+ years,0,16509
16373,Mauritius,2000,male,5-14 years,0,100755
16374,Mauritius,2001,male,25-34 years,21,93054
16375,Mauritius,2001,male,55-74 years,12,54628
16376,Mauritius,2001,male,35-54 years,33,166424
16377,Mauritius,2001,female,15-24 years,13,101083
16378,Mauritius,2001,male,75+ years,1,10419
16379,Mauritius,2001,female,35-54 years,13,165008
16380,Mauritius,2001,male,15-24 years,8,102151
16381,Mauritius,2001,female,55-74 years,4,64392
16382,Mauritius,2001,female,75+ years,1,17391
16383,Mauritius,2001,female,25-34 years,5,93411
16384,Mauritius,2001,female,5-14 years,1,99293
16385,Mauritius,2001,male,5-14 years,1,101693
16386,Mauritius,2002,male,25-34 years,28,93399
16387,Mauritius,2002,male,35-54 years,43,170023
16388,Mauritius,2002,male,55-74 years,13,56153
16389,Mauritius,2002,male,15-24 years,17,100533
16390,Mauritius,2002,female,15-24 years,11,99542
16391,Mauritius,2002,male,75+ years,1,10790
16392,Mauritius,2002,female,25-34 years,6,94139
16393,Mauritius,2002,female,35-54 years,9,168822
16394,Mauritius,2002,female,55-74 years,3,66002
16395,Mauritius,2002,female,5-14 years,0,99967
16396,Mauritius,2002,female,75+ years,0,18012
16397,Mauritius,2002,male,5-14 years,0,102373
16398,Mauritius,2003,male,25-34 years,20,94542
16399,Mauritius,2003,male,55-74 years,12,58071
16400,Mauritius,2003,male,35-54 years,24,173619
16401,Mauritius,2003,male,75+ years,1,11185
16402,Mauritius,2003,female,15-24 years,8,97740
16403,Mauritius,2003,male,15-24 years,6,99166
16404,Mauritius,2003,female,25-34 years,5,95550
16405,Mauritius,2003,female,35-54 years,8,172697
16406,Mauritius,2003,female,55-74 years,3,68440
16407,Mauritius,2003,male,5-14 years,1,102552
16408,Mauritius,2003,female,5-14 years,0,100012
16409,Mauritius,2003,female,75+ years,0,18660
16410,Mauritius,2004,male,25-34 years,22,96551
16411,Mauritius,2004,male,35-54 years,34,175824
16412,Mauritius,2004,male,75+ years,2,11376
16413,Mauritius,2004,male,15-24 years,11,98158
16414,Mauritius,2004,male,55-74 years,6,60315
16415,Mauritius,2004,female,25-34 years,6,97926
16416,Mauritius,2004,female,15-24 years,5,96083
16417,Mauritius,2004,female,35-54 years,8,175289
16418,Mauritius,2004,female,55-74 years,3,70970
16419,Mauritius,2004,female,5-14 years,0,99417
16420,Mauritius,2004,female,75+ years,0,19076
16421,Mauritius,2004,male,5-14 years,0,102106
16422,Mauritius,2005,male,35-54 years,39,177945
16423,Mauritius,2005,male,25-34 years,18,98556
16424,Mauritius,2005,male,55-74 years,11,63489
16425,Mauritius,2005,male,15-24 years,9,96661
16426,Mauritius,2005,male,75+ years,1,11584
16427,Mauritius,2005,female,55-74 years,5,74380
16428,Mauritius,2005,female,15-24 years,5,94435
16429,Mauritius,2005,female,75+ years,1,19557
16430,Mauritius,2005,female,25-34 years,5,99884
16431,Mauritius,2005,female,35-54 years,7,177511
16432,Mauritius,2005,male,5-14 years,1,101372
16433,Mauritius,2005,female,5-14 years,0,98568
16434,Mauritius,2006,male,75+ years,6,11398
16435,Mauritius,2006,male,35-54 years,37,178169
16436,Mauritius,2006,male,25-34 years,19,100827
16437,Mauritius,2006,male,15-24 years,17,96530
16438,Mauritius,2006,female,75+ years,3,19672
16439,Mauritius,2006,male,55-74 years,10,67670
16440,Mauritius,2006,female,15-24 years,9,94140
16441,Mauritius,2006,female,25-34 years,5,101903
16442,Mauritius,2006,female,35-54 years,8,178302
16443,Mauritius,2006,female,55-74 years,3,78655
16444,Mauritius,2006,female,5-14 years,1,97629
16445,Mauritius,2006,male,5-14 years,0,100406
16446,Mauritius,2007,male,75+ years,4,11486
16447,Mauritius,2007,male,25-34 years,30,102202
16448,Mauritius,2007,male,35-54 years,38,178997
16449,Mauritius,2007,male,15-24 years,16,97048
16450,Mauritius,2007,male,55-74 years,9,71372
16451,Mauritius,2007,female,15-24 years,11,94225
16452,Mauritius,2007,female,25-34 years,7,103004
16453,Mauritius,2007,female,35-54 years,9,179726
16454,Mauritius,2007,female,55-74 years,2,82534
16455,Mauritius,2007,female,5-14 years,1,96189
16456,Mauritius,2007,female,75+ years,0,19848
16457,Mauritius,2007,male,5-14 years,0,98602
16458,Mauritius,2008,male,55-74 years,17,75302
16459,Mauritius,2008,male,25-34 years,21,103266
16460,Mauritius,2008,male,35-54 years,23,178971
16461,Mauritius,2008,male,15-24 years,11,98207
16462,Mauritius,2008,female,55-74 years,3,86641
16463,Mauritius,2008,female,25-34 years,3,104061
16464,Mauritius,2008,female,15-24 years,2,95566
16465,Mauritius,2008,female,35-54 years,3,180104
16466,Mauritius,2008,female,5-14 years,1,94783
16467,Mauritius,2008,female,75+ years,0,20317
16468,Mauritius,2008,male,5-14 years,0,97260
16469,Mauritius,2008,male,75+ years,0,11780
16470,Mauritius,2009,male,35-54 years,46,179965
16471,Mauritius,2009,male,25-34 years,20,99119
16472,Mauritius,2009,male,15-24 years,16,99793
16473,Mauritius,2009,male,55-74 years,8,82341
16474,Mauritius,2009,male,75+ years,1,13141
16475,Mauritius,2009,female,15-24 years,7,97984
16476,Mauritius,2009,female,25-34 years,5,98003
16477,Mauritius,2009,female,75+ years,1,21454
16478,Mauritius,2009,female,55-74 years,4,93824
16479,Mauritius,2009,female,5-14 years,3,96125
16480,Mauritius,2009,female,35-54 years,3,178594
16481,Mauritius,2009,male,5-14 years,1,99208
16482,Mauritius,2010,male,75+ years,4,12508
16483,Mauritius,2010,male,25-34 years,18,102081
16484,Mauritius,2010,male,35-54 years,28,181881
16485,Mauritius,2010,male,15-24 years,15,100282
16486,Mauritius,2010,male,55-74 years,11,81700
16487,Mauritius,2010,female,25-34 years,9,102078
16488,Mauritius,2010,female,35-54 years,8,184083
16489,Mauritius,2010,female,55-74 years,3,93848
16490,Mauritius,2010,female,15-24 years,2,98088
16491,Mauritius,2010,female,5-14 years,0,92051
16492,Mauritius,2010,female,75+ years,0,21469
16493,Mauritius,2010,male,5-14 years,0,94862
16494,Mauritius,2011,male,25-34 years,28,101278
16495,Mauritius,2011,male,75+ years,3,12837
16496,Mauritius,2011,male,35-54 years,40,182167
16497,Mauritius,2011,male,15-24 years,13,101183
16498,Mauritius,2011,male,55-74 years,11,85760
16499,Mauritius,2011,female,15-24 years,10,99022
16500,Mauritius,2011,female,25-34 years,5,100904
16501,Mauritius,2011,female,55-74 years,3,98036
16502,Mauritius,2011,female,35-54 years,4,185299
16503,Mauritius,2011,female,5-14 years,1,90807
16504,Mauritius,2011,female,75+ years,0,22119
16505,Mauritius,2011,male,5-14 years,0,93940
16506,Mauritius,2012,male,25-34 years,26,99664
16507,Mauritius,2012,male,35-54 years,37,183077
16508,Mauritius,2012,male,55-74 years,14,90063
16509,Mauritius,2012,male,75+ years,2,13212
16510,Mauritius,2012,female,15-24 years,10,99697
16511,Mauritius,2012,male,15-24 years,9,101864
16512,Mauritius,2012,female,25-34 years,6,99373
16513,Mauritius,2012,female,75+ years,1,22801
16514,Mauritius,2012,female,35-54 years,5,186881
16515,Mauritius,2012,female,5-14 years,2,89061
16516,Mauritius,2012,female,55-74 years,2,102269
16517,Mauritius,2012,male,5-14 years,1,92585
16518,Mauritius,2013,male,25-34 years,19,91452
16519,Mauritius,2013,male,35-54 years,33,178200
16520,Mauritius,2013,male,15-24 years,17,96237
16521,Mauritius,2013,male,75+ years,2,14627
16522,Mauritius,2013,male,55-74 years,12,95695
16523,Mauritius,2013,female,15-24 years,8,94321
16524,Mauritius,2013,female,5-14 years,2,87604
16525,Mauritius,2013,female,35-54 years,3,176180
16526,Mauritius,2013,female,25-34 years,1,89909
16527,Mauritius,2013,female,55-74 years,1,107634
16528,Mauritius,2013,female,75+ years,0,24625
16529,Mauritius,2013,male,5-14 years,0,90906
16530,Mauritius,2014,male,25-34 years,24,90004
16531,Mauritius,2014,male,15-24 years,24,96346
16532,Mauritius,2014,male,35-54 years,41,179164
16533,Mauritius,2014,female,75+ years,2,25080
16534,Mauritius,2014,female,25-34 years,7,88430
16535,Mauritius,2014,male,75+ years,1,14983
16536,Mauritius,2014,male,55-74 years,6,99760
16537,Mauritius,2014,female,35-54 years,7,176494
16538,Mauritius,2014,female,5-14 years,3,85980
16539,Mauritius,2014,female,15-24 years,3,94217
16540,Mauritius,2014,female,55-74 years,2,112152
16541,Mauritius,2014,male,5-14 years,0,88814
16542,Mauritius,2015,male,35-54 years,37,180202
16543,Mauritius,2015,male,25-34 years,16,88362
16544,Mauritius,2015,male,15-24 years,14,96489
16545,Mauritius,2015,male,75+ years,2,15510
16546,Mauritius,2015,female,25-34 years,10,86613
16547,Mauritius,2015,male,55-74 years,9,103727
16548,Mauritius,2015,female,15-24 years,7,94082
16549,Mauritius,2015,female,55-74 years,4,116373
16550,Mauritius,2015,female,35-54 years,5,177447
16551,Mauritius,2015,female,5-14 years,0,83838
16552,Mauritius,2015,female,75+ years,0,25820
16553,Mauritius,2015,male,5-14 years,0,86385
16554,Mauritius,2016,male,25-34 years,17,87701
16555,Mauritius,2016,male,75+ years,3,15754
16556,Mauritius,2016,male,15-24 years,18,96372
16557,Mauritius,2016,male,35-54 years,33,180530
16558,Mauritius,2016,male,55-74 years,12,107902
16559,Mauritius,2016,female,15-24 years,4,94001
16560,Mauritius,2016,female,25-34 years,3,85747
16561,Mauritius,2016,female,35-54 years,6,177524
16562,Mauritius,2016,female,55-74 years,2,120603
16563,Mauritius,2016,female,75+ years,0,26298
16564,Mexico,1985,male,75+ years,44,432000
16565,Mexico,1985,male,55-74 years,145,2330000
16566,Mexico,1985,male,25-34 years,340,5679000
16567,Mexico,1985,male,35-54 years,327,5836000
16568,Mexico,1985,male,15-24 years,375,8420000
16569,Mexico,1985,female,15-24 years,107,8211000
16570,Mexico,1985,female,75+ years,7,563000
16571,Mexico,1985,female,25-34 years,61,5661000
16572,Mexico,1985,female,35-54 years,55,6100000
16573,Mexico,1985,female,55-74 years,15,2651000
16574,Mexico,1985,male,5-14 years,48,11029000
16575,Mexico,1985,female,5-14 years,20,10654000
16576,Mexico,1986,male,75+ years,70,442100
16577,Mexico,1986,male,55-74 years,176,2383900
16578,Mexico,1986,male,25-34 years,388,5809900
16579,Mexico,1986,male,35-54 years,361,5971300
16580,Mexico,1986,male,15-24 years,408,8614300
16581,Mexico,1986,female,15-24 years,117,8400500
16582,Mexico,1986,female,25-34 years,70,5791500
16583,Mexico,1986,female,35-54 years,51,6239700
16584,Mexico,1986,female,75+ years,4,576700
16585,Mexico,1986,female,55-74 years,12,2711700
16586,Mexico,1986,male,5-14 years,42,11282700
16587,Mexico,1986,female,5-14 years,15,10899200
16588,Mexico,1987,male,75+ years,54,456000
16589,Mexico,1987,male,25-34 years,382,5659000
16590,Mexico,1987,male,55-74 years,161,2409000
16591,Mexico,1987,male,35-54 years,378,6187000
16592,Mexico,1987,male,15-24 years,405,8726000
16593,Mexico,1987,female,15-24 years,113,8559000
16594,Mexico,1987,female,25-34 years,64,5728000
16595,Mexico,1987,female,35-54 years,68,6389000
16596,Mexico,1987,female,55-74 years,20,2727000
16597,Mexico,1987,female,75+ years,4,599100
16598,Mexico,1987,male,5-14 years,36,10423000
16599,Mexico,1987,female,5-14 years,16,10086000
16600,Mexico,1988,male,75+ years,60,467000
16601,Mexico,1988,male,55-74 years,185,2511000
16602,Mexico,1988,male,25-34 years,361,5878000
16603,Mexico,1988,male,35-54 years,353,6379000
16604,Mexico,1988,male,15-24 years,418,9021000
16605,Mexico,1988,female,15-24 years,118,8850000
16606,Mexico,1988,female,75+ years,7,614000
16607,Mexico,1988,female,25-34 years,59,5953000
16608,Mexico,1988,female,35-54 years,60,6590000
16609,Mexico,1988,female,55-74 years,21,2844000
16610,Mexico,1988,male,5-14 years,46,10438000
16611,Mexico,1988,female,5-14 years,15,10101000
16612,Mexico,1989,male,75+ years,83,476000
16613,Mexico,1989,male,55-74 years,212,2613000
16614,Mexico,1989,male,35-54 years,404,6586000
16615,Mexico,1989,male,25-34 years,369,6109000
16616,Mexico,1989,male,15-24 years,472,9284000
16617,Mexico,1989,female,35-54 years,79,6807000
16618,Mexico,1989,female,15-24 years,96,9111000
16619,Mexico,1989,female,25-34 years,64,6186000
16620,Mexico,1989,female,55-74 years,27,2961000
16621,Mexico,1989,female,75+ years,5,632000
16622,Mexico,1989,male,5-14 years,40,10466000
16623,Mexico,1989,female,5-14 years,14,10128000
16624,Mexico,1990,male,75+ years,87,489000
16625,Mexico,1990,male,55-74 years,224,2709000
16626,Mexico,1990,male,35-54 years,437,6812000
16627,Mexico,1990,male,25-34 years,387,6347000
16628,Mexico,1990,male,15-24 years,472,9501000
16629,Mexico,1990,female,15-24 years,114,9327000
16630,Mexico,1990,female,55-74 years,34,3073000
16631,Mexico,1990,female,25-34 years,57,6426000
16632,Mexico,1990,female,35-54 years,58,7045000
16633,Mexico,1990,female,75+ years,5,650900
16634,Mexico,1990,male,5-14 years,41,10518000
16635,Mexico,1990,female,5-14 years,10,10179000
16636,Mexico,1991,male,75+ years,73,500300
16637,Mexico,1991,male,55-74 years,240,2799000
16638,Mexico,1991,male,25-34 years,430,6592000
16639,Mexico,1991,male,35-54 years,440,7060000
16640,Mexico,1991,male,15-24 years,560,9666000
16641,Mexico,1991,female,75+ years,8,667000
16642,Mexico,1991,female,15-24 years,113,9492000
16643,Mexico,1991,female,25-34 years,72,6672000
